"canopus_formulaRank"	"canopus_molecularFormula"	"canopus_adduct"	"canopus_precursorFormula"	"canopus_NPC#pathway"	"canopus_NPC#pathway Probability"	"canopus_NPC#superclass"	"canopus_NPC#superclass Probability"	"canopus_NPC#class"	"canopus_NPC#class Probability"	"canopus_ClassyFire#superclass"	"canopus_ClassyFire#superclass probability"	"canopus_ClassyFire#class"	"canopus_ClassyFire#class Probability"	"canopus_ClassyFire#subclass"	"canopus_ClassyFire#subclass Probability"	"canopus_ClassyFire#level 5"	"canopus_ClassyFire#level 5 Probability"	"canopus_ClassyFire#most specific class"	"canopus_ClassyFire#most specific class Probability"	"canopus_ClassyFire#all classifications"	"canopus_ionMass"	"canopus_retentionTimeInSeconds"	"canopus_retentionTimeInMinutes"	"canopus_formulaId"	"canopus_alignedFeatureId"	"canopus_compoundId"	"canopus_mappingFeatureId"	"canopus_overallFeatureQuality"	"feature_id"
2	"C2H4Cl4O2P2"	"[M + Na]+"	"C2H4Cl4NaO2P2+"	"Fatty acids"	0.55	"Fatty Acids and Conjugates"	0.009	"Halogenated fatty acids"	0.146	"Organic acids and derivatives"	0.909	"Organic phosphonic acids and derivatives"	0.512	NA	NA	NA	NA	"Organic phosphonic acids and derivatives"	0.512	"Organic compounds; Organic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Organophosphorus compounds; Organic phosphonic acids and derivatives; Alkyl chlorides; Organochlorides; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	284.834	37	0.609	836961164769289984	836961004630757760	836961004630757760	104	NA	104
3	"C11H14N2O5"	"[M + H]+"	"C11H15N2O5+"	"Carbohydrates"	0.934	"Nucleosides"	0.924	"Pyridine alkaloids"	0.868	"Organic oxygen compounds"	1	"Organooxygen compounds"	1	"Carbohydrates and carbohydrate conjugates"	0.999	"Glycosyl compounds"	0.995	"Glycosylamines"	0.994	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyridines and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Pyridinecarboxylic acids and derivatives; Pyridinecarboxamides; Pentoses; Monosaccharides; Secondary alcohols; Primary carboxylic acid amides; Pyridinium derivatives; Glycosyl compounds; Glycosylamines; Nicotinamides; Tetrahydrofurans; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	255.098	37	0.609	836961157320205568	836961004513317248	836961004509122944	101	NA	101
1	"C6H15NO5S"	"[M - H2O + H]+"	"C6H14NO4S+"	"Fatty acids"	0.874	"Fatty acyls"	0.222	"Fatty alcohols"	0.352	"Organic acids and derivatives"	0.984	"Organic sulfonic acids and derivatives"	0.849	"Organosulfonic acids and derivatives"	0.849	"Alkanesulfonic acids and derivatives"	0.767	"Alkanesulfonic acids"	0.721	"Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organosulfonic acids and derivatives; Organooxygen compounds; Sulfonyls; Organosulfonic acids; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities"	196.064	37	0.612	836961173048846976	836961004941136256	836961004941136256	112	NA	112
1	"C6H13Cl2O4P"	"[M + Na]+"	"C6H13Cl2NaO4P+"	"Fatty acids"	0.445	"Fatty acyls"	0.029	"Fatty alcohols"	0.083	"Organohalogen compounds"	0.992	"Halohydrins"	0.517	NA	NA	NA	NA	"Halohydrins"	0.517	"Organic compounds; Alcohols and polyols; Organohalogen compounds; Organooxygen compounds; Alkyl chlorides; Organochlorides; Halohydrins; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	272.982	37	0.614	836961242263259136	836961004710449536	836961004710449536	106	NA	106
1	"C7H10O2"	"[M + H3N + H]+"	"C7H14NO2+"	"Fatty acids"	0.932	"Fatty esters"	0.545	"Wax monoesters"	0.45	"Lipids and lipid-like molecules"	0.61	"Fatty Acyls"	0.531	NA	NA	NA	NA	"Fatty Acyls"	0.531	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	144.102	37	0.615	836961289608567040	836961004865638784	836961004865638784	110	NA	110
1	"C7H11NO3"	"[M + H3N + H]+"	"C7H15N2O3+"	"Amino acids and Peptides"	0.955	"Small peptides"	0.981	"Aminoacids"	0.945	"Organic acids and derivatives"	1	"Carboxylic acids and derivatives"	1	"Amino acids, peptides, and analogues"	0.929	"Amino acids and derivatives"	0.928	"N-acyl-alpha amino acids"	0.859	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; N-acyl-alpha amino acids; Pyrrolidine carboxylic acids; N-acylpyrrolidines; Acetamides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	175.108	37	0.617	836961161933940224	836961004748198272	836961004748198272	107	NA	107
1	"C27H35N3O8S"	"[M + Na]+"	"C27H35N3NaO8S+"	"Carbohydrates"	0.843	"Aminosugars and aminoglycosides"	0.431	"Simple coumarins"	0.185	"Organic oxygen compounds"	1	"Organooxygen compounds"	0.999	"Carbohydrates and carbohydrate conjugates"	0.801	"Glycosyl compounds"	0.669	"Glycosyl compounds"	0.669	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; Benzene and substituted derivatives; Benzenoids; Acetamides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	584.205	38	0.625	836961348408517760	836961004903387520	836961004903387520	111	NA	111
1	"C6H3NO"	"[M + H3N + H]+"	"C6H7N2O+"	"Alkaloids"	0.892	"Nicotinic acid alkaloids"	0.65	"Pyridine alkaloids"	0.65	"Benzenoids"	0.819	NA	NA	NA	NA	NA	NA	"Benzenoids"	0.819	"Organic compounds; Organonitrogen compounds; Organooxygen compounds; Nitriles; Benzenoids; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	123.055	38	0.628	836961174189697792	836961004785947008	836961004785947008	108	NA	108
1	"C30H31N3O8"	"[M + K]+"	"C30H31KN3O8+"	"Carbohydrates"	0.824	"Coumarins"	0.768	"Simple coumarins"	0.874	"Phenylpropanoids and polyketides"	0.664	"Coumarins and derivatives"	0.749	"Coumarin glycosides"	0.519	NA	NA	"Coumarin glycosides"	0.519	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lactones; Pyrans; Benzopyrans; Alcohols and polyols; Coumarins and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Pyranones and derivatives; Carboxylic acid derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Coumarin glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; N-acyl-alpha-hexosamines; Benzene and substituted derivatives; Benzenoids; Aminosaccharides; 1-benzopyrans; Acetamides; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	600.174	38	0.628	836961443556304256	836961004987273600	836961004983079296	113	NA	113
1	"C6H12O2"	"[M + H3N + H]+"	"C6H16NO2+"	"Fatty acids"	0.926	"Fatty acyls"	0.702	"Fatty alcohols"	0.547	"Organic oxygen compounds"	0.999	"Organooxygen compounds"	0.998	"Alcohols and polyols"	0.663	NA	NA	"Alcohols and polyols"	0.663	"Organic compounds; Alcohols and polyols; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	134.118	38	0.63	836961320726110080	836961005025022336	836961005025022336	114	NA	114
1	"C8H16N2O"	"[M + H3N + H]+"	"C8H20N3O+"	"Alkaloids"	0.498	"Pseudoalkaloids (transamidation)"	0.418	"Acetate-derived alkaloids"	0.517	"Organoheterocyclic compounds"	0.486	"Azacyclic compounds"	0.505	NA	NA	NA	NA	"Azacyclic compounds"	0.505	"Organic compounds; Organonitrogen compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	174.16	38	0.63	836961171710863744	836961005637390848	836961005633196544	128	NA	128
1	"C9H18N2O"	"[M + H3N + H]+"	"C9H22N3O+"	"Amino acids and Peptides"	0.313	"Fatty amides"	0.316	"Dipeptides"	0.2	"Organic acids and derivatives"	0.8	"Carboxylic acids and derivatives"	0.791	"Carboxylic acid derivatives"	0.594	"Carboxylic acid amides"	0.668	"Carboxylic acid amides"	0.668	"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	188.176	38	0.633	836961319170023168	836961005826134528	836961005821940224	132	NA	132
1	"C6H6ClF"	"[M + Na]+"	"C6H6ClFNa+"	"Fatty acids"	0.159	"Fatty acyls"	0.03	"Halogenated fatty acids"	0.079	"Benzenoids"	0.998	"Benzene and substituted derivatives"	0.994	"Halobenzenes"	0.987	"Chlorobenzenes"	0.853	"Chlorobenzenes"	0.853	"Organic compounds; Halobenzenes; Organohalogen compounds; Alkyl chlorides; Aryl chlorides; Aryl fluorides; Chlorobenzenes; Fluorobenzenes; Organochlorides; Organofluorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Alkyl halides; Hydrocarbon derivatives; Chemical entities"	155.003	38	0.635	836961309099498624	836961005763219968	836961005763219968	131	NA	131
1	"C6H8O2"	"[M + H3N + H]+"	"C6H12NO2+"	"Fatty acids"	0.995	"Fatty Acids and Conjugates"	0.915	"Unsaturated fatty acids"	0.932	"Lipids and lipid-like molecules"	0.485	"Fatty Acyls"	0.508	NA	NA	NA	NA	"Fatty Acyls"	0.508	"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	130.086	38	0.641	836961166962911232	836961005540921728	836961005540921728	126	NA	126
2	"C5H2N4"	"[M + H3N + H]+"	"C5H6N5+"	"Alkaloids"	0.986	"Histidine alkaloids"	0.232	"Imidazole alkaloids"	0.233	"Organoheterocyclic compounds"	1	"Imidazopyrimidines"	0.866	"Purines and purine derivatives"	0.871	NA	NA	"Purines and purine derivatives"	0.871	"Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organonitrogen compounds; Azoles; Diazines; Imidazopyrimidines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities"	136.062	39	0.643	836961296558529152	836961005146657152	836961005146657152	117	NA	117
2	"C10H13N5O5"	"[M + H]+"	"C10H14N5O5+"	"Carbohydrates"	1	"Nucleosides"	0.999	"Purine nucleosides"	0.998	"Nucleosides, nucleotides, and analogues"	0.939	"Purine nucleosides"	0.87	NA	NA	NA	NA	"Purine nucleosides"	0.87	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	284.099	39	0.644	836961307656658048	836961005184405888	836961005184405888	118	NA	118
2	"C21H38N2O17"	"[M - H2O + H]+"	"C21H37N2O16+"	"Carbohydrates"	1	"Aminosugars and aminoglycosides"	0.966	"Aminosugars"	0.974	"Organic oxygen compounds"	1	"Organooxygen compounds"	1	"Carbohydrates and carbohydrate conjugates"	0.995	"Aminosaccharides"	0.97	"Acylaminosugars"	0.66	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Pyrans; Alcohols and polyols; Acylaminosugars; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Hemiacetals; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Amino sugars; Carboxylic acids; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; N-acyl-alpha-hexosamines; Polyols; Aminosaccharides; Fatty Acyls; Acetamides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	573.215	39	0.646	836961346240062592	836961005226348928	836961005226348928	119	NA	119
1	"C10H14N2O6"	"[M + H3N + H]+"	"C10H18N3O6+"	"Amino acids and Peptides"	0.996	"Small peptides"	0.999	"Dipeptides"	0.982	"Organic acids and derivatives"	1	"Carboxylic acids and derivatives"	1	"Amino acids, peptides, and analogues"	0.998	"Peptides"	0.794	"Gamma-glutamyl amino acids"	0.956	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Gamma-glutamyl amino acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities"	276.119	39	0.647	836961337239085824	836961005268291968	836961005268291968	120	NA	120
4	"CH3O4PS"	"[M + H]+"	"CH4O4PS+"	"Fatty acids"	0.142	"Fatty acyls"	0.026	"Halogenated fatty acids"	0.014	"Organic acids and derivatives"	0.963	"Organic phosphonic acids and derivatives"	0.64	"Organic phosphonic acids"	0.727	NA	NA	"Organic phosphonic acids"	0.727	"Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organophosphorus compounds; Organic phosphonic acids and derivatives; Organic phosphonic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	142.956	39	0.648	836961318150807168	836961006224593408	836961006224593408	140	NA	140
1	"C4H6O5"	"[M + H3N + H]+"	"C4H10NO5+"	"Fatty acids"	0.883	"Fatty Acids and Conjugates"	0.915	"Dicarboxylic acids"	0.764	"Organic acids and derivatives"	0.977	"Hydroxy acids and derivatives"	0.702	NA	NA	NA	NA	"Hydroxy acids and derivatives"	0.702	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	152.057	39	0.649	836961314107497856	836961005343789440	836961005343789440	122	NA	122
1	"C9H8N4O4"	"[M + H3N + H]+"	"C9H12N5O4+"	"Alkaloids"	0.864	"Pseudoalkaloids (transamidation)"	0.432	"Purine alkaloids"	0.605	"Organoheterocyclic compounds"	0.999	"Pteridines and derivatives"	0.944	"Pterins and derivatives"	0.901	"Biopterins and derivatives"	0.698	"Biopterins and derivatives"	0.698	"Organic compounds; Organoheterocyclic compounds; Pyrazines; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Pterins and derivatives; Alcohols and polyols; Lactams; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Pyrimidones; Organooxygen compounds; Diazines; Biopterins and derivatives; Secondary alcohols; Polyols; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	254.088	39	0.65	836961176261684096	836961005385732480	836961005381538176	123	NA	123
2	"C7H16N2"	"[M + H]+"	"C7H17N2+"	"Alkaloids"	0.989	"Ornithine alkaloids"	0.991	"Polyamines"	0.997	"Organic nitrogen compounds"	1	"Organonitrogen compounds"	1	"Amines"	0.99	"Secondary amines"	0.535	"Dialkylamines"	0.531	"Organic compounds; Organonitrogen compounds; Monoalkylamines; Dialkylamines; Amines; Primary amines; Secondary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities"	129.139	39	0.657	836961167965350016	836961006291702272	836961006287507968	141	NA	141
1	"C7H16N2"	"[M + H3N + H]+"	"C7H20N3+"	"Alkaloids"	0.989	"Ornithine alkaloids"	0.994	"Polyamines"	0.998	"Organic nitrogen compounds"	1	"Organonitrogen compounds"	1	"Amines"	0.987	"Secondary amines"	0.731	"Dialkylamines"	0.737	"Organic compounds; Organonitrogen compounds; Monoalkylamines; Dialkylamines; Amines; Primary amines; Secondary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities"	146.165	40	0.66	836961332860232192	836961006358811136	836961006358811136	142	NA	142
3	"C7H6N4O2"	"[M + H3N + H]+"	"C7H10N5O2+"	"Alkaloids"	0.96	"Pseudoalkaloids (transamidation)"	0.953	"Purine alkaloids"	0.983	"Organoheterocyclic compounds"	0.999	"Imidazopyrimidines"	0.626	"Purines and purine derivatives"	0.61	"Purinones"	0.517	"Purinones"	0.517	"Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Azoles; Purinones; Diazines; Imidazopyrimidines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	196.083	40	0.66	836961303248444416	836961005423481216	836961005423481216	124	NA	124
