row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260428_CVOL_Group_01_11A.mzML Peak area,20260428_CVOL_Group_01_11B.mzML Peak area,20260428_CVOL_Group_01_11C.mzML Peak area,20260428_CVOL_Group_01_11D.mzML Peak area,20260428_CVOL_Group_01_4A.mzML Peak area,20260428_CVOL_Group_01_4B.mzML Peak area,20260428_CVOL_Group_01_4C.mzML Peak area,20260428_CVOL_Group_01_4D.mzML Peak area,20260428_CVOL_Group_01_8A.mzML Peak area,20260428_CVOL_Group_01_8B.mzML Peak area,20260428_CVOL_Group_01_8C.mzML Peak area,20260428_CVOL_Group_01_8D.mzML Peak area,20260428_CVOL_Group_01_QC_01.mzML Peak area,20260428_CVOL_Group_01_QC_02.mzML Peak area,20260428_CVOL_Group_01_QC_03.mzML Peak area,20260428_CVOL_Group_01_QC_04.mzML Peak area,20260428_CVOL_Group_01_QC_05.mzML Peak area,20260428_CVOL_Group_01_QC_06.mzML Peak area,20260428_CVOL_Group_01_WT_A.mzML Peak area,20260428_CVOL_Group_01_WT_B.mzML Peak area,20260428_CVOL_Group_01_WT_C.mzML Peak area,20260428_CVOL_Group_01_WT_D.mzML Peak area,20260428_CVOL_Group_01_blank.mzML Peak area,Unnamed: 36
77,418.2194539490149,0.5735329,height,,,,,,,,,,,5962415.5,5431518.5,7768666.0,7003329.0,6106657.0,8448434.0,7783916.0,6128153.0,7407745.0,7341746.0,4244901.0,5133774.5,7862289.0,6530532.0,5764363.0,7774660.5,8584494.0,7355718.0,8112489.0,5661762.5,7357245.5,6995487.0,3396331.5,
78,295.1179516316725,0.5731755,height,,,,,,,,,,,8343631.0,7708859.0,13449243.0,10227819.0,10205425.0,10575236.0,10968421.0,10090850.0,12025950.0,9002504.0,6010757.5,7642679.5,10596064.0,10423522.0,8243878.5,12361159.0,11166938.0,10411301.0,11982882.0,8406871.0,9969013.0,10041278.0,5348845.5,
79,846.4435759701134,0.57428956,height,,,,,,,,,,,60070284.0,58878156.0,114329656.0,93268824.0,97441840.0,104175380.0,93809950.0,108803390.0,118878290.0,62903988.0,38157256.0,53551744.0,106796490.0,89192940.0,75982320.0,92798344.0,105599450.0,88865310.0,103704270.0,45063964.0,116064280.0,80924330.0,27341986.0,
80,282.1423446715106,0.57709783,height,,,,,,,,,,,5578520.5,4646899.5,8353936.5,7692814.0,6934346.5,7732411.5,8805752.0,8544645.0,7596992.5,6999713.5,4516709.5,4664947.0,7900109.0,6879368.5,6365823.5,7741743.5,9634539.0,7802342.0,7657709.5,4750639.0,8712584.0,6618681.0,3026024.0,
81,458.2539010096498,0.5763063,height,,,,,,,,,,,11561912.0,9755239.0,16272248.0,13200286.0,10889330.0,12954998.0,13374222.0,11401288.0,14161912.0,11615739.0,7307477.0,9115825.0,13023423.0,12218049.0,10143966.0,15550399.0,13135868.0,13416977.0,14122892.0,9706195.0,12271967.0,12655183.0,5858725.0,
82,851.3990241435984,0.57945967,height,,,,,,,,,,,4786536.0,7062031.0,7472540.5,5326373.5,3428708.0,5851884.0,5813031.5,5231709.5,6543351.5,5759181.5,2348156.0,6550949.0,5488867.5,5549833.5,3974080.2,5556862.0,5432992.0,5260483.0,5259012.5,3707111.2,7728705.0,4361471.5,4040422.0,
83,276.23259309976703,0.5866021,height,,,,,,,,,,,8513705.0,5704094.5,5375585.0,5975261.5,7349461.0,7733206.5,6622715.0,5597217.5,4541009.0,5332765.0,7876356.0,5661835.5,6463919.0,5900375.5,6350953.5,7577778.0,7700893.0,6645929.5,6996730.5,9699209.0,4964090.0,8495811.0,6892723.5,
84,294.2430841369654,0.5869745,height,,,,,,,,,,,146156380.0,74618270.0,72957950.0,120265544.0,167400140.0,145851630.0,107072740.0,112694630.0,76018810.0,75913704.0,199012640.0,66713116.0,123929650.0,113368296.0,120501944.0,134104616.0,150483180.0,126390220.0,118696340.0,145303060.0,60555090.0,190531470.0,84363440.0,
85,295.2464184680098,0.58778673,height,,,,,,,,,,,29119204.0,14876545.0,14549723.0,23332446.0,32895396.0,29102668.0,21405736.0,22173054.0,15467326.0,14965675.0,39788256.0,12713033.0,24440860.0,22615330.0,23594378.0,26986986.0,29694584.0,25106792.0,23334150.0,28296552.0,11601539.0,37393290.0,16694843.0,
86,277.2166791971381,0.58978444,height,,,,,,,,,,,11739064.0,6077904.0,6194466.5,8800244.0,13996834.0,11302254.0,7868723.5,8231328.0,5241669.5,5566525.5,14729217.0,5095748.0,9733756.0,9236973.0,8386247.5,9272785.0,10563941.0,9414484.0,8476017.0,11398949.0,4882952.0,15701771.0,6379159.5,
87,453.1675367142018,0.59313375,height,,,,,,,,,,,6850312.5,7400180.5,6384850.5,5696040.5,5161123.0,7293657.0,6172616.5,5588294.5,7596862.0,7028391.5,4457068.0,7424254.5,5908878.5,6335714.0,5400768.5,6951404.5,7308468.5,6796175.5,6207759.0,6899551.0,7087137.0,5904441.0,5317529.5,
88,198.1491111147205,0.59338754,height,,,,,,,,,,,20887882.0,13358912.0,8257777.5,16475887.0,19212536.0,18685160.0,14230860.0,17119680.0,10309519.0,11833072.0,24143832.0,10443296.0,15331543.0,14257905.0,15795842.0,15465798.0,18181582.0,15585509.0,14720394.0,19912764.0,8166090.5,23588492.0,12332982.0,
89,446.25398175185785,0.61260796,height,,,,,,,,,,,4651827.5,5699736.0,7093244.0,6354482.5,4328323.5,5611372.5,6096521.0,5496186.0,7125137.0,7118738.5,3061116.5,4779542.0,5662553.5,5130753.5,4759425.5,5856309.5,6779432.5,5679022.0,5768690.5,4315581.0,6108631.5,5439191.5,3895294.0,
90,328.2483622487247,0.61477506,height,,,,,,,,,,,11335037.0,6936554.0,6499278.5,9145829.0,14448270.0,11319894.0,6884419.5,9948332.0,6834969.0,6360514.5,14655991.0,6495992.5,9434915.0,8904822.0,10112816.0,9173525.0,11598596.0,11401993.0,9930131.0,13311763.0,7460119.0,14219261.0,10594287.0,
91,387.1933849602216,0.6151675,height,,,,,,,,,,,4756559.5,5012404.0,9076634.0,15575951.0,6885664.0,15035656.0,11109544.0,7914822.5,8479563.0,10403525.0,9669120.0,20697252.0,11119264.0,10047690.0,10613438.0,10709860.0,14602047.0,12934353.0,10603757.0,6663395.5,11042051.0,16354907.0,10898821.0,
92,184.13338240869496,0.6155451,height,,,,,,,,,,,6894905.0,3745717.0,3164655.8,5852518.0,7045338.0,6184617.0,4424665.0,5618304.5,3482036.2,3708669.5,7798784.0,3423735.0,5423262.5,5448267.5,4989639.5,4992953.5,6161266.0,5926727.5,4736897.0,6747013.0,2756682.2,9062226.0,4871522.5,
93,172.13330262461164,0.6187167,height,,,,,,,,,,,33938780.0,23711906.0,20539452.0,24673602.0,27336684.0,27235004.0,20819082.0,22733466.0,21100900.0,20491810.0,26241978.0,21366406.0,25470382.0,25996282.0,23926182.0,23283950.0,26175142.0,28245738.0,24699898.0,35409380.0,20734220.0,39140456.0,31922110.0,
94,266.2116786411148,0.62070924,height,,,,,,,,,,,12501770.0,6406191.0,5870977.0,11228012.0,15736984.0,11589907.0,8244170.0,12848663.0,5498452.5,6628106.5,15993377.0,5045905.0,10168780.0,9469474.0,9918519.0,10202627.0,11613952.0,11860597.0,10067987.0,12175235.0,5729774.5,16884494.0,7111270.5,
95,155.1067668397759,0.62075365,height,,,,,,,,,,,9074618.0,6121671.0,5194550.0,6392946.5,6798686.0,6900228.0,4992338.0,5976257.0,5021145.5,5055412.5,6496280.5,5320236.5,6385149.5,6131084.0,5584103.5,5674186.5,7016776.5,7131313.5,6205984.5,8682845.0,5538346.5,9498673.0,7891388.0,
96,308.2220900013028,0.63237095,height,,,,,,,,,,,28588926.0,14584307.0,13242600.0,28914268.0,51670216.0,33322124.0,24323004.0,35189100.0,14234297.0,18019192.0,41613550.0,11779557.0,27713756.0,25549984.0,26543296.0,29137736.0,30757490.0,33054892.0,35184536.0,37791984.0,14881998.0,44589376.0,12705154.0,
97,306.2062923491623,0.63246214,height,,,,,,,,,,,2947273.2,1608904.0,1386563.0,2725588.8,4234522.5,3182362.8,2121691.2,3104548.2,1571798.1,1782481.4,4101855.2,1373900.6,2608717.5,2547928.0,2474417.5,2771357.5,2901469.0,3278113.0,3010945.0,3209686.8,1469974.2,4050913.2,1805384.9,
98,326.2326460640981,0.63769317,height,,,,,,,,,,,5801187.0,0.0,2749082.8,5374008.5,9207068.0,6145653.0,4421503.0,5699566.0,2724284.5,3264724.2,9080167.0,2768389.0,5850734.0,4972358.0,5133728.5,5655540.5,6030269.0,6038636.0,5525032.5,6298734.5,2805285.5,8479753.0,3280850.5,
99,324.2169831713827,0.6469792,height,,,,,,,,,,,5416236.5,3143110.2,2837035.8,4850505.0,7131272.5,4793260.0,3633579.0,5327093.0,3304471.0,3490120.2,6714594.0,2942423.8,5204800.0,5075543.5,4880688.0,4882071.5,5986350.0,5159406.5,5135980.0,6185346.5,3313185.0,6654534.5,3179136.8,
100,310.2377974512398,0.59243244,height,,,,,,,,,,,35220160.0,24985894.0,18808040.0,32997282.0,42676424.0,40734690.0,29636264.0,38142732.0,20461118.0,0.0,60230650.0,21647686.0,0.0,28915324.0,33299746.0,38706708.0,37835230.0,36045064.0,37378416.0,39545216.0,20219276.0,55476204.0,25414740.0,
101,330.26389676539907,0.6568202,height,,,,,,,,,,,7924748.5,3027837.0,2743744.2,7160128.0,15577789.0,7765425.0,4557399.0,8648337.0,3001490.2,3509821.0,17348818.0,2393573.8,8559127.0,7933444.0,7794723.0,8050720.5,9293378.0,7336325.5,6804178.5,7199386.5,2912470.8,13257245.0,2743725.0,
102,350.23050824791954,0.6611814,height,,,,,,,,,,,4235311.0,1594842.9,2440063.8,2282627.8,3812360.2,4145466.5,3398080.5,4402196.0,2557244.8,2840220.8,2792297.2,3548296.8,2823430.8,3019497.0,2801047.5,2856521.5,3652153.0,2996884.5,3200537.2,5056258.0,2905097.8,3333016.8,4726020.5,
103,344.2431476549441,0.6643747,height,,,,,,,,,,,2804027.2,946114.94,818650.0,2794158.0,6527940.0,3520429.8,2059816.5,3599569.8,1098946.0,1251719.6,7627351.0,786471.7,3317515.2,3008379.5,3095038.2,3243843.5,3793346.8,3254887.8,2509448.0,2606782.2,1085249.4,5481807.5,739828.56,
104,506.53073564473766,0.6139299,height,,,,,,,,,,,2781953.2,2861084.8,3747976.8,3141039.2,2387739.2,0.0,0.0,2297228.0,9959099.0,0.0,2496312.2,3233247.8,3192313.2,0.0,0.0,4792588.5,4418192.0,4795996.0,0.0,2827226.8,3245506.8,2492573.0,0.0,
105,210.1489977639098,0.68024313,height,,,,,,,,,,,4011143.8,2388326.2,2000609.5,3020623.8,3855135.2,3235907.5,2912451.2,3527938.0,1681241.1,2286488.5,3775813.2,1724370.6,2812731.2,3307798.8,3092572.5,3068231.2,2848574.8,3239724.8,3226262.0,3305499.8,2025605.8,3946949.8,2294363.2,
106,327.20113776074044,0.687474,height,,,,,,,,,,,1155406.9,542252.06,964313.8,1135755.5,795105.4,909965.3,736587.25,414960.16,394547.38,596261.6,361001.03,967950.44,409852.28,438921.7,429868.97,573396.4,396413.8,505021.94,0.0,866551.3,808467.06,1072001.6,5348391.5,
107,186.11254341319528,0.69355166,height,,,,,,,,,,,6114211.0,3374624.0,3620170.8,4427680.0,7536123.0,4066816.0,4515404.0,4877538.0,3294963.5,3422044.2,7553284.5,3174516.8,4585368.0,4928612.0,5231916.5,5452905.0,4720520.5,4639367.5,5057800.0,5369079.5,3652727.8,5672250.0,5937551.0,
108,786.6010787455077,0.7020431,height,,,,,,,,,,,4496322.0,6877130.5,6953781.0,7796251.5,0.0,0.0,0.0,0.0,3574082.5,24609700.0,10718076.0,10678572.0,4494240.5,4973561.5,5000871.0,5082838.0,4451828.5,4072551.0,3259879.0,5190453.5,3498635.2,3617789.2,0.0,
109,772.5856161094365,0.70287555,height,,,,,,,,,,,44120204.0,53843940.0,57978640.0,59867708.0,1452987.0,1182664.4,1428300.9,1130880.8,51778196.0,65268590.0,69431050.0,67953416.0,39683590.0,43544984.0,44255868.0,43579504.0,38639080.0,34903556.0,46014104.0,77980880.0,51553580.0,49397710.0,0.0,
110,284.1781063730462,0.7019482,height,,,,,,,,,,,1215648.5,606750.6,1038269.94,1561494.9,1067116.9,608028.56,456985.5,0.0,0.0,471001.53,0.0,693000.3,567513.06,0.0,545494.6,551170.7,570217.8,545193.56,308881.44,1286191.0,1053494.9,1811325.0,3362443.8,
111,758.5700561136875,0.71031934,height,,,,,,,,,,,2390685.0,2795905.2,2785885.2,3690294.0,0.0,0.0,0.0,0.0,1929464.4,5864286.5,4095084.2,4234611.5,2239392.5,2217029.8,2233245.5,2552116.5,2176782.8,2119024.8,1826824.2,3193751.0,2418920.5,1977207.1,0.0,
112,744.5544724063595,0.71204513,height,,,,,,,,,,,3295117.5,3470608.0,3363986.8,4461989.5,0.0,0.0,0.0,0.0,4306974.0,2690780.8,4365801.5,4471097.0,3311825.5,2733198.8,3114939.5,3315255.2,3016327.8,3002277.0,3563966.2,5977658.5,4692559.5,3609623.5,0.0,
113,366.2254028346424,0.71516615,height,,,,,,,,,,,1997888.9,857075.5,895428.3,1232471.2,2785385.5,3087879.5,1751663.1,2821098.8,1003254.6,887460.8,2116158.2,928845.0,1578909.2,1438719.6,1507957.8,1398640.5,1577662.4,1609651.0,1450883.8,1553704.9,958100.44,2174229.0,1960234.6,
114,216.159522749303,0.72391576,height,,,,,,,,,,,2048165.4,1021696.3,708189.4,1797171.9,3550752.8,2671038.5,1565370.5,2613691.8,881296.0,1124276.4,4278334.5,754057.5,2060998.5,1633299.2,1933505.2,1820496.0,2234730.0,1783677.5,1861605.2,1721084.1,781767.56,3379544.5,1245932.6,
115,202.14384273536143,0.72658473,height,,,,,,,,,,,5497230.5,2654564.0,1972722.4,4710682.5,7743498.0,5597229.0,4186915.8,6136405.5,2128836.5,3173677.5,8262745.5,2189334.0,4084229.2,3544262.5,4141233.5,4085902.2,4477561.0,3897657.2,5154299.5,4726789.5,2171294.8,6857919.0,2378181.5,
116,198.1489359519844,0.704219,height,,,,,,,,,,,6794922.0,3291697.8,2777614.5,6403035.5,9457304.0,7541674.0,5185780.5,7791427.5,4150455.0,3813499.8,11597351.0,2825383.8,6150443.5,5500019.5,6905273.5,10451452.0,9408566.0,6144026.0,6224228.5,12281361.0,5056725.0,9183331.0,4152289.2,
117,316.3208190546077,0.7426118,height,,,,,,,,,,,627095.6,621295.5,1150281.6,2853564.8,723531.75,3294870.0,1782748.8,1159859.4,928997.25,1920213.9,1912676.8,3694072.2,1695664.6,1464217.6,1473550.5,1326747.0,1756263.5,1672732.6,761623.25,0.0,548818.2,1764612.1,2909003.0,
118,212.1493416675061,0.74782026,height,,,,,,,,,,,1174680.0,2365506.8,1195777.1,1932629.8,2661592.0,2145393.2,1932350.8,685737.94,1325635.0,1185543.8,762498.06,1032166.4,1854547.4,1537953.6,1597094.4,1691180.1,1721192.9,1793771.2,613792.9,2066141.2,2135283.0,1744982.9,1100759.1,
119,446.2536802832457,0.7419734,height,,,,,,,,,,,4260046.5,2599504.2,4744861.5,4850841.0,3109330.0,0.0,5589967.5,6427736.0,4728824.5,4095912.2,2657027.2,3026125.2,3716105.8,3484502.8,3552382.0,4998392.5,6752976.5,4805585.5,0.0,0.0,4447416.5,0.0,0.0,
120,357.23834358677703,0.75587773,height,,,,,,,,,,,1233745.0,0.0,279354.8,1051119.8,4519578.0,2151754.0,601990.8,1620163.1,260564.2,402043.97,6644389.0,0.0,1411337.6,1199259.0,1431019.8,1613168.1,1422699.9,1643074.0,1019838.7,644872.56,0.0,2486206.2,0.0,
121,544.3637615502835,0.7559148,height,,,,,,,,,,,9736129.0,1020944.9,2540325.2,1534454.1,954384.4,1694952.2,348607.3,784811.44,443894.94,563043.8,0.0,316486.38,1681751.4,1468763.2,1896470.9,1721255.9,1787086.8,1898298.9,1417765.9,585907.94,2165813.2,684598.6,0.0,
122,184.13325061310377,0.77035815,height,,,,,,,,,,,4315044.5,1566206.2,1662628.1,4297780.5,9661802.0,5112462.0,3039869.8,5066291.0,1554471.0,2172237.5,12270637.0,1393240.4,4347119.0,3604516.5,3795256.2,4187267.2,3922304.0,4247904.5,3923977.5,3149113.8,1675527.8,6555026.0,1501888.0,
123,160.13325652933705,0.7860444,height,,,,,,,,,,,2145836.8,1103591.5,1105070.1,2484725.0,4787227.5,2800757.0,1683604.5,2693369.0,772001.06,1313064.5,4503975.0,674338.2,1758495.1,2126480.2,1731489.1,1791525.5,1714436.2,1845846.5,1866626.2,1647859.8,769667.6,3108682.0,544690.7,
124,181.0260390812444,0.79195845,height,,,,,,,,,,,2591447.2,2311387.0,4769721.0,5739872.0,3712429.8,6136941.5,4735288.5,3909399.5,4575516.5,4789484.5,3031745.0,4219371.5,3759873.2,4771731.5,3959339.5,3849856.5,3660630.8,3939154.8,5912551.0,1845011.4,5486739.0,5991682.0,1967814.8,
125,282.20677587941094,0.78948426,height,,,,,,,,,,,2166854.0,860622.8,822670.9,1937184.0,3120445.0,1899240.8,1214195.8,2205553.5,886811.94,1034884.94,3255261.8,831503.4,1534866.5,1864140.5,1648429.4,1526926.6,1468667.9,1678993.8,1827271.5,1523461.9,929614.4,2680299.0,1105544.6,
126,244.1543491737736,0.79781383,height,,,,,,,,,,,2879036.0,1376022.9,1322432.6,2564565.0,4329442.5,2906687.5,1856040.2,3339207.0,1269310.1,1488708.4,5308976.5,1187129.4,2194803.5,2636354.5,1976546.6,2318720.8,2149511.5,2185428.5,2949886.2,2405714.0,1657469.9,3924289.8,1797562.5,
127,343.22202748339447,0.80078393,height,,,,,,,,,,,504928.5,0.0,0.0,534507.1,3097820.8,817798.4,330805.47,883996.2,0.0,0.0,4454227.0,0.0,814139.5,1030998.6,727704.3,773379.7,727967.7,735922.6,495393.9,0.0,0.0,1555528.8,0.0,
128,453.1673742483592,0.7881619,height,,,,,,,,,,,2652181.5,1568243.8,3079279.2,3177773.8,3035585.2,3577105.8,2222194.5,4589454.0,2816586.8,2224700.0,1941468.4,1325842.1,2563965.0,3109316.5,2306508.0,2903690.5,2935138.0,3083151.0,3157588.5,1988133.1,3019017.5,3021730.5,959095.94,
129,324.21675856230496,0.79579145,height,,,,,,,,,,,3964795.2,0.0,1395402.4,3555072.2,6803769.5,4391211.5,2664171.2,5147351.0,1582964.0,2172099.5,6912076.0,0.0,3182162.2,3533594.5,2696752.2,2856608.2,0.0,2720285.0,3729569.2,3285215.0,1634437.6,6091926.0,2015695.5,
130,168.1231239595705,0.81864625,height,,,,,,,,,,,1383281.6,1700267.5,1378058.8,1349799.4,1498344.4,1263335.4,1579707.9,1286462.6,1065373.4,1573673.9,951099.0,1167722.4,2078685.2,2235322.8,1775868.5,2005139.9,2145663.0,1720531.1,1175109.9,1831863.4,1604568.5,1425462.8,985001.7,
131,437.1930825181757,0.8273031,height,,,,,,,,,,,4703142.5,3593902.0,7517462.0,6281063.5,6336011.0,8621026.0,6167953.5,10377808.0,7283642.0,5319219.5,3663936.5,3782121.0,5530303.0,6041676.0,5218575.5,6248776.0,6379485.5,6456909.5,6630594.5,3677152.2,7302370.5,6582402.5,3258101.8,
132,125.09623801881148,0.83098686,height,,,,,,,,,,,1560604.8,714291.8,590581.8,1599414.6,2973275.5,1929268.9,1044757.7,1904124.0,602461.75,773818.2,2590330.5,479857.06,1326382.6,1307172.5,1152820.8,1207346.9,1266546.5,1107816.5,1441289.8,1085845.5,541029.0,2633923.0,528511.56,
133,124.11223135166064,0.83236927,height,,,,,,,,,,,3884508.5,1620519.5,1687398.6,3932151.2,8182832.0,4933396.0,2710611.8,4618463.0,1445991.4,2250681.5,6726744.0,1299053.2,3048623.8,3524658.2,3220699.0,3713285.5,3530159.2,2898079.2,3827916.8,3066123.5,1436213.8,7417857.5,1341434.4,
134,170.11757369297854,0.83236927,height,,,,,,,,,,,47479644.0,20003664.0,18917154.0,48115316.0,87431860.0,61764344.0,31924942.0,54790856.0,19190716.0,25251076.0,73809224.0,16334320.0,42389004.0,41412964.0,37428236.0,35912964.0,40326696.0,36191788.0,44952024.0,35714010.0,17827246.0,83323720.0,15381694.0,
135,210.11020527463663,0.83282423,height,,,,,,,,,,,6797986.0,3815851.5,3519504.2,5168634.5,10493486.0,8504119.0,5603259.5,7282009.5,2785136.2,4594692.5,7455463.5,3917246.0,5310244.0,5851408.0,4874576.5,5205821.5,6002764.5,4808436.5,6158533.0,5609673.5,3067893.0,9885009.0,3287366.0,
136,135.0804834380784,0.8462605,height,,,,,,,,,,,2213078.2,1349073.9,2263213.8,3293591.8,4042746.5,3773365.5,4281450.5,3207699.8,2238103.0,1896558.2,3116904.8,1249636.1,2164346.8,2500259.5,2264627.8,2563167.2,2410939.5,2523569.8,2877828.8,1849793.5,0.0,3477414.5,1652726.5,
137,346.2588188631938,0.85020006,height,,,,,,,,,,,1717875.6,760449.9,624029.6,1605858.6,4091251.0,1964598.8,1166720.4,2548607.2,623022.7,868201.56,4684907.0,636654.06,1561068.5,1597219.6,1403504.6,1611173.8,1512763.0,1603747.9,1666769.4,1292456.4,617423.56,3290059.0,494430.0,
138,446.2536285682304,0.8571239,height,,,,,,,,,,,0.0,3176383.8,4707408.0,0.0,0.0,0.0,3309893.8,4090825.8,5091491.5,3525553.5,1752835.5,2222955.8,3654238.8,3184830.2,3360674.8,3295783.0,3184474.8,2956244.2,3449024.5,2136284.2,4718779.0,0.0,0.0,
139,299.1598958293606,0.8783978,height,,,,,,,,,,,0.0,0.0,0.0,0.0,12963364.0,8230863.0,13271746.0,10157633.0,0.0,0.0,0.0,0.0,2184376.8,2469873.5,2363567.8,2015679.4,1833765.9,1867356.4,0.0,0.0,0.0,0.0,0.0,
140,317.1706232792105,0.8834823,height,,,,,,,,,,,0.0,0.0,0.0,0.0,2955893.0,1935506.2,3137577.0,2359824.0,0.0,0.0,0.0,0.0,548779.25,568085.8,524363.6,440200.62,447203.53,404160.6,0.0,0.0,0.0,0.0,0.0,
141,357.1632143572157,0.8770286,height,,,,,,,,,,,0.0,0.0,0.0,0.0,2219963.5,1485910.1,2373621.0,1884474.8,0.0,0.0,0.0,0.0,319728.34,364730.84,396986.28,315488.97,280203.2,328692.97,0.0,0.0,0.0,0.0,0.0,
142,254.17510181230963,0.88737583,height,,,,,,,,,,,1382805.6,583319.3,665499.7,655114.6,844367.44,699617.06,642056.94,819835.56,0.0,510517.66,905148.4,739050.25,837326.25,838096.2,859801.8,706120.7,724774.6,713298.1,1040730.1,1058358.6,696116.4,829566.9,1425501.1,
143,156.1019764485962,0.90381277,height,,,,,,,,,,,7902409.0,2017240.1,2604713.5,6136256.5,32737394.0,15211196.0,8767581.0,14531170.0,3021965.8,2401314.5,17889650.0,1596265.9,8808201.0,7912263.0,8850274.0,8141417.0,7535855.5,8683188.0,7786389.5,5649538.5,2271096.8,13859402.0,3382906.0,
144,139.0753737434071,0.91189945,height,,,,,,,,,,,2096714.8,802057.75,0.0,1599436.2,8021019.0,3810396.0,2099505.0,3669347.2,1017127.3,983715.0,4863568.5,0.0,2354321.0,2023105.9,2162876.5,2153522.8,1896541.6,2230137.0,2087687.8,1624529.2,803046.9,3459958.8,982569.1,
145,174.1125128125354,0.90372866,height,,,,,,,,,,,2049532.4,652701.4,844661.44,1776590.5,8845915.0,4120857.8,2216744.8,3879073.5,1000077.94,608060.7,4961523.5,0.0,2396153.8,2198933.0,2411310.2,2050116.5,2025291.5,2250121.2,2113428.2,1563663.4,784510.0,3735952.5,888852.44,
146,242.13863777988237,0.90324837,height,,,,,,,,,,,1643811.0,499876.97,513596.75,821553.8,3503969.8,2029214.8,1364858.4,2135801.8,723328.94,634139.1,2027934.4,0.0,1154472.5,961129.1,1039601.7,971500.1,1089459.2,1003888.75,1260896.6,1070962.4,597764.44,1745749.8,612701.56,
147,196.0944426718981,0.91827714,height,,,,,,,,,,,0.0,0.0,0.0,0.0,2981470.5,1943751.2,1352471.5,1599737.4,0.0,0.0,0.0,0.0,0.0,0.0,859051.75,0.0,0.0,0.0,0.0,0.0,0.0,665800.8,846346.06,
148,335.1812112888189,0.90328693,height,,,,,,,,,,,0.0,0.0,0.0,0.0,2163663.8,1330587.5,2030029.9,1377737.2,0.0,0.0,0.0,0.0,283177.56,290624.56,319648.8,316988.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
149,1601.2291847351053,0.92722195,height,,,,,,,,,,,0.0,538163.56,358357.28,514792.12,0.0,0.0,0.0,0.0,0.0,3841909.2,852147.2,847083.25,377994.03,397423.56,0.0,0.0,0.0,346337.38,0.0,0.0,0.0,0.0,0.0,
150,808.5825399122106,0.9174051,height,,,,,,,,,,,1373819.9,1860988.0,1525402.1,1250341.2,501247.8,501336.7,798373.56,362043.62,1356735.2,1110769.5,1384957.8,1466281.2,1659784.8,1611787.1,1641639.4,1447750.6,1647236.6,1442914.4,1600250.8,1606416.2,1788220.0,1794224.2,0.0,
151,814.6324923709528,0.9218649,height,,,,,,,,,,,1595732.4,2683821.8,1948519.8,2503650.8,0.0,0.0,0.0,0.0,1184633.8,13156638.0,3551622.5,3577057.2,2230034.0,2023806.4,2218622.2,2701772.8,2261507.0,1788046.6,1405626.8,1548517.5,1302703.6,1289982.5,0.0,
152,321.1307711480869,0.9253845,height,,,,,,,,,,,0.0,0.0,0.0,0.0,2013916.0,3353481.0,3019862.0,2631211.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3630313.5,
153,299.14897258122875,0.9283496,height,,,,,,,,,,,1415042.9,1274380.5,2636030.2,2810964.2,5683356.5,7410598.0,7848626.0,7230907.5,2783988.0,1303860.6,1616601.8,1956260.6,2454736.5,1648944.9,2664394.5,2717344.2,2161097.5,1826306.8,2397636.2,822278.5,1400140.1,2463721.8,3285246.5,
154,165.0758523965469,0.92835134,height,,,,,,,,,,,565150.6,0.0,1099103.4,916958.1,2089409.6,2510610.8,2650660.8,2645064.2,959324.7,335299.5,452082.84,810024.8,881873.9,568009.0,990096.9,1272322.5,614713.5,710200.75,1053196.9,0.0,592787.44,1045960.9,905965.25,
155,1586.2100579085616,0.9298337,height,,,,,,,,,,,3550226.2,4563367.0,4280654.0,4774703.0,0.0,0.0,0.0,0.0,2338754.2,14377401.0,7504221.0,6465107.5,3689588.8,3892251.8,3672697.5,4024412.5,3070369.8,2996785.0,2856980.2,3526604.5,2839322.0,2699709.8,0.0,
156,1587.2136675860804,0.9298122,height,,,,,,,,,,,3429205.8,4813104.5,4249291.0,5046621.5,0.0,0.0,0.0,0.0,2450874.5,14273872.0,7474281.0,6630358.0,3690844.5,4131294.8,3878240.5,4657487.5,3087717.0,3118888.2,3035417.8,3230686.2,2759325.8,2944378.2,0.0,
157,135.0804857115571,0.8731393,height,,,,,,,,,,,1962994.8,1185465.4,0.0,2728300.0,3663950.8,4107476.2,3881929.2,3894052.2,2238103.0,1373550.1,2842330.0,0.0,2164346.8,2159519.0,2105817.5,2665301.2,1742530.8,2523569.8,2053597.2,1798824.1,1901079.0,2059093.1,1899230.2,
158,800.6158256340262,0.93145597,height,,,,,,,,,,,64067652.0,84556000.0,62833630.0,90244420.0,3975615.5,2794347.8,5012995.0,2643804.8,42965188.0,229585200.0,116933464.0,118435470.0,72841624.0,61501560.0,70236810.0,81031420.0,61873804.0,54513624.0,48846036.0,48979840.0,47927404.0,43329856.0,0.0,
