"canopus_formulaRank"	"canopus_molecularFormula"	"canopus_adduct"	"canopus_precursorFormula"	"canopus_NPC#pathway"	"canopus_NPC#pathway Probability"	"canopus_NPC#superclass"	"canopus_NPC#superclass Probability"	"canopus_NPC#class"	"canopus_NPC#class Probability"	"canopus_ClassyFire#superclass"	"canopus_ClassyFire#superclass probability"	"canopus_ClassyFire#class"	"canopus_ClassyFire#class Probability"	"canopus_ClassyFire#subclass"	"canopus_ClassyFire#subclass Probability"	"canopus_ClassyFire#level 5"	"canopus_ClassyFire#level 5 Probability"	"canopus_ClassyFire#most specific class"	"canopus_ClassyFire#most specific class Probability"	"canopus_ClassyFire#all classifications"	"canopus_ionMass"	"canopus_retentionTimeInSeconds"	"canopus_retentionTimeInMinutes"	"canopus_formulaId"	"canopus_alignedFeatureId"	"canopus_compoundId"	"canopus_mappingFeatureId"	"canopus_overallFeatureQuality"	"feature_id"
1	"C16H30O"	"[M + H3N + H]+"	"C16H34NO+"	"Fatty acids"	0.988	"Fatty acyls"	0.976	"Fatty alcohols"	0.952	"Lipids and lipid-like molecules"	0.622	"Fatty Acyls"	0.646	"Fatty alcohols"	0.68	"Long-chain fatty alcohols"	0.66	"Long-chain fatty alcohols"	0.66	"Organic compounds; Lipids and lipid-like molecules; Ketones; Organooxygen compounds; Fatty alcohols; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	256.264	31	0.523	839079741688353152	839079605448966016	839079605444771712	47	NA	47
1	"C20H35NO2"	"[M + H3N + H]+"	"C20H39N2O2+"	"Fatty acids"	1	"Fatty amides"	0.972	"Primary amides"	0.432	"Lipids and lipid-like molecules"	0.883	"Fatty Acyls"	0.853	"Fatty amides"	0.777	"N-acyl amines"	0.56	"N-acyl amines"	0.56	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	339.301	31	0.524	839079758872418560	839079605499297664	839079605495103360	48	NA	48
1	"C16H28O"	"[M + H3N + H]+"	"C16H32NO+"	"Fatty acids"	0.994	"Fatty acyls"	0.982	"Fatty aldehydes"	0.782	"Lipids and lipid-like molecules"	0.492	"Fatty Acyls"	0.44	"Fatty aldehydes"	0.622	NA	NA	"Fatty aldehydes"	0.622	"Organic compounds; Aldehydes; Fatty aldehydes; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	254.248	31	0.525	839079765218401152	839079605549629312	839079605549629312	49	NA	49
1	"C18H32O2"	"[M + H3N + H]+"	"C18H36NO2+"	"Fatty acids"	1	"Fatty Acids and Conjugates"	0.903	"Unsaturated fatty acids"	0.947	"Lipids and lipid-like molecules"	0.986	"Fatty Acyls"	0.981	"Lineolic acids and derivatives"	0.723	NA	NA	"Lineolic acids and derivatives"	0.723	"Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	298.274	32	0.526	839079756934649984	839079605658681216	839079605654486912	51	NA	51
1	"C18H30O2"	"[M + H3N + H]+"	"C18H34NO2+"	"Fatty acids"	1	"Fatty Acids and Conjugates"	0.976	"Unsaturated fatty acids"	0.98	"Lipids and lipid-like molecules"	0.985	"Fatty Acyls"	0.983	"Fatty acids and conjugates"	0.979	"Long-chain fatty acids"	0.952	"Long-chain fatty acids"	0.952	"Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	296.258	32	0.528	839079750685136128	839079605818064768	839079605813870464	54	NA	54
1	"C18H30O2"	"[M + H]+"	"C18H31O2+"	"Fatty acids"	1	"Fatty Acids and Conjugates"	0.956	"Unsaturated fatty acids"	0.97	"Lipids and lipid-like molecules"	0.987	"Fatty Acyls"	0.983	"Lineolic acids and derivatives"	0.725	NA	NA	"Lineolic acids and derivatives"	0.725	"Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	279.233	32	0.53	839079755856713600	839079605914533760	839079605914533760	56	NA	56
1	"C18H30O"	"[M + H]+"	"C18H31O+"	"Fatty acids"	0.986	"Fatty acyls"	0.976	"Fatty aldehydes"	0.522	"Lipids and lipid-like molecules"	0.631	"Fatty Acyls"	0.441	"Fatty aldehydes"	0.582	NA	NA	"Fatty aldehydes"	0.582	"Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty aldehydes; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	263.237	32	0.533	839079754011219712	839079606023585664	839079606023585664	58	NA	58
1	"C18H30O"	"[M + H3N + H]+"	"C18H34NO+"	"Fatty acids"	0.987	"Fatty acyls"	0.978	"Fatty alcohols"	0.475	"Lipids and lipid-like molecules"	0.618	NA	NA	NA	NA	NA	NA	"Lipids and lipid-like molecules"	0.618	"Organic compounds; Lipids and lipid-like molecules; Ketones; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	280.264	32	0.534	839079753268827776	839079606120054656	839079606120054656	60	NA	60
1	"C18H30O"	"[M - H2O + H]+"	"C18H29+"	"Fatty acids"	0.882	"Fatty acyls"	0.78	"Fatty alcohols"	0.399	"Lipids and lipid-like molecules"	0.883	"Fatty Acyls"	0.607	NA	NA	NA	NA	"Fatty Acyls"	0.607	"Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	245.227	32	0.534	839079742405579264	839079606229106560	839079606224912256	62	NA	62
1	"C18H28O"	"[M + H3N + H]+"	"C18H32NO+"	"Fatty acids"	0.773	"Fatty acyls"	0.783	"Fatty aldehydes"	0.347	"Lipids and lipid-like molecules"	0.741	NA	NA	NA	NA	NA	NA	"Lipids and lipid-like molecules"	0.741	"Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	278.248	32	0.536	839079743181525504	839079606287826944	839079606283632640	63	NA	63
1	"C18H26O2"	"[M + H3N + H]+"	"C18H30NO2+"	"Terpenoids"	0.66	"Diterpenoids"	0.274	"Fatty aldehydes"	0.065	"Organic oxygen compounds"	1	"Organooxygen compounds"	0.998	"Carbonyl compounds"	0.988	"Ketones"	0.966	"Cyclohexenones"	0.511	"Organic compounds; Lipids and lipid-like molecules; Ketones; Organooxygen compounds; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities"	292.227	32	0.537	839079744993464960	839079606359130112	839079606359130112	64	NA	64
1	"C16H32NO2"	"[M + Na]+"	"C16H32NNaO2+"	"Fatty acids"	0.999	"Fatty amides"	0.989	"Primary amides"	0.92	"Lipids and lipid-like molecules"	0.813	"Fatty Acyls"	0.837	"Fatty amides"	0.739	NA	NA	"Fatty amides"	0.739	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	293.231	32	0.539	839079742606905856	839079606073917312	839079606073917312	59	NA	59
1	"C16H26O2"	"[M + H3N + H]+"	"C16H30NO2+"	"Fatty acids"	0.968	"Fatty Acids and Conjugates"	0.605	"Unsaturated fatty acids"	0.526	"Lipids and lipid-like molecules"	0.557	NA	NA	NA	NA	NA	NA	"Lipids and lipid-like molecules"	0.557	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	268.227	33	0.542	839079744775361152	839079606409461760	839079606409461760	65	NA	65
1	"C18H28O3"	"[M + H3N + H]+"	"C18H32NO3+"	"Fatty acids"	0.904	"Octadecanoids"	0.859	"Other Octadecanoids"	0.803	"Lipids and lipid-like molecules"	0.958	"Fatty Acyls"	0.929	"Lineolic acids and derivatives"	0.709	NA	NA	"Lineolic acids and derivatives"	0.709	"Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Enones; Carbonyl compounds; Long-chain fatty acids; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	310.238	33	0.549	839079747224835072	839079606459793408	839079606459793408	66	NA	66
1	"C18H32O3"	"[M + H3N + H]+"	"C18H36NO3+"	"Fatty acids"	0.999	"Octadecanoids"	0.907	"Other Octadecanoids"	0.963	"Lipids and lipid-like molecules"	0.988	"Fatty Acyls"	0.985	"Fatty acids and conjugates"	0.943	"Long-chain fatty acids"	0.931	"Long-chain fatty acids"	0.931	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	314.269	34	0.56	839079745643582208	839079606514319360	839079606514319360	67	NA	67
1	"C16H26O"	"[M + H3N + H]+"	"C16H30NO+"	"Terpenoids"	0.914	"Sesquiterpenoids"	0.533	"Farnesane sesquiterpenoids"	0.082	"Lipids and lipid-like molecules"	0.717	"Prenol lipids"	0.577	NA	NA	NA	NA	"Prenol lipids"	0.577	"Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	252.232	34	0.563	839079744393679488	839079606560456704	839079606556262400	68	NA	68
1	"C24H30O6"	"[M + Na]+"	"C24H30NaO6+"	"Shikimates and Phenylpropanoids"	0.479	"Lignans"	0.305	"Dibenzocyclooctadienes lignans"	0.13	"Benzenoids"	0.886	"Phenol ethers"	0.708	"Anisoles"	0.699	NA	NA	"Anisoles"	0.699	"Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organooxygen compounds; Phenol ethers; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	437.193	34	0.563	839079743970054784	839079606606594048	839079606606594048	69	NA	69
1	"C18H30O3"	"[M + H3N + H]+"	"C18H34NO3+"	"Fatty acids"	0.992	"Octadecanoids"	0.939	"Other Octadecanoids"	0.97	"Lipids and lipid-like molecules"	0.984	"Fatty Acyls"	0.98	"Lineolic acids and derivatives"	0.869	NA	NA	"Lineolic acids and derivatives"	0.869	"Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Enones; Carbonyl compounds; Long-chain fatty acids; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	312.253	34	0.57	839079748021752960	839079606707257344	839079606707257344	71	NA	71
1	"C18H37NO7"	"[M + K]+"	"C18H37KNO7+"	"Fatty acids"	1	"Spingolipids"	0.999	"Sphingoid bases"	0.999	"Organic acids and derivatives"	0.888	"Carboxylic acids and derivatives"	0.833	"Amino acids, peptides, and analogues"	0.642	"Amino acids and derivatives"	0.638	"Alpha amino acids"	0.509	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Monoalkylamines; Hydroxy acids and derivatives; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; 1,3-aminoalcohols; 1,2-aminoalcohols; Polyols; Alpha amino acids; Amines; Primary amines; Alkanolamines; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	418.219	34	0.571	839079752463521280	839079607009247232	839079607009247232	77	NA	77
1	"C9H12O2"	"[M - H2O + H]+"	"C9H11O+"	"Terpenoids"	0.844	"Monoterpenoids"	0.786	"Apocarotenoids (β-)"	0.345	"Organic oxygen compounds"	0.999	"Organooxygen compounds"	0.997	"Carbonyl compounds"	0.763	NA	NA	"Carbonyl compounds"	0.763	"Organic compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	135.081	34	0.572	839079742858564096	839079606757588992	839079606753394688	72	NA	72
1	"C24H30O6"	"[M + H3N + H]+"	"C24H34NO6+"	"Shikimates and Phenylpropanoids"	0.324	"Lignans"	0.164	"Furanoid lignans"	0.046	"Benzenoids"	0.863	"Benzene and substituted derivatives"	0.643	NA	NA	NA	NA	"Benzene and substituted derivatives"	0.643	"Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Ethers; Organooxygen compounds; Dialkyl ethers; Acetals; Benzene and substituted derivatives; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	432.238	34	0.572	839079747824620544	839079606803726336	839079606803726336	73	NA	73
1	"C24H30O6"	"[M - H2O + H]+"	"C24H29O5+"	"Polyketides"	0.394	"Aromatic polyketides"	0.088	"Simple aromatic polyketides"	0.087	"Benzenoids"	0.887	"Benzene and substituted derivatives"	0.555	NA	NA	NA	NA	"Benzene and substituted derivatives"	0.555	"Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Secondary alcohols; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	397.201	34	0.572	839079743143776768	839079606904389632	839079606904389632	75	NA	75
3	"C13H15N2O4"	"[M + H3N + H]+"	"C13H19N3O4+"	"Amino acids and Peptides"	0.657	"Small peptides"	0.475	"Aminoacids"	0.335	"Organic acids and derivatives"	0.882	"Carboxylic acids and derivatives"	0.826	"Amino acids, peptides, and analogues"	0.577	"Amino acids and derivatives"	0.577	"Amino acids and derivatives"	0.577	"Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Vinylogous amides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	281.139	34	0.572	839079752455132672	839079606858252288	839079606858252288	74	NA	74
2	"C24H32O7"	"[M - H2O + H]+"	"C24H31O6+"	"Shikimates and Phenylpropanoids"	0.97	"Lignans"	0.991	"Dibenzylbutane lignans"	0.754	"Lignans, neolignans and related compounds"	0.851	"Dibenzylbutane lignans"	0.565	NA	NA	NA	NA	"Dibenzylbutane lignans"	0.565	"Organic compounds; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organooxygen compounds; Dialkyl ethers; Lignans, neolignans and related compounds; Dibenzylbutane lignans; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities"	415.212	34	0.573	839079917043829120	839079606954721280	839079606954721280	76	NA	76
1	"C11H20N4O3"	"[M + K]+"	"C11H20KN4O3+"	"Amino acids and Peptides"	0.946	"Small peptides"	0.95	"Dipeptides"	0.559	"Organic acids and derivatives"	0.922	"Carboxylic acids and derivatives"	0.863	"Amino acids, peptides, and analogues"	0.608	"Amino acids and derivatives"	0.606	"Alpha amino acids and derivatives"	0.64	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	295.118	34	0.573	839079988619629184	839079607055384576	839079607055384576	78	NA	78
1	"C11H21N3O4"	"[M + Na]+"	"C11H21N3NaO4+"	"Fatty acids"	0.93	"Fatty Acids and Conjugates"	0.693	"Dipeptides"	0.151	"Organic acids and derivatives"	0.996	"Carboxylic acids and derivatives"	0.99	"Amino acids, peptides, and analogues"	0.549	"Amino acids and derivatives"	0.537	"Amino acids and derivatives"	0.537	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	282.142	34	0.573	839079757492492416	839079607151853568	839079607147659264	80	NA	80
2	"C54H59N3O6"	"[M + H]+"	"C54H60N3O6+"	"Alkaloids"	0.323	"Tyrosine alkaloids"	0.445	"Isoquinoline alkaloids"	0.25	"Benzenoids"	0.985	"Phenol ethers"	0.752	"Anisoles"	0.623	NA	NA	"Anisoles"	0.623	"Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Phenylpropanoids and polyketides; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities"	846.444	34	0.574	839079757068867712	839079607105716224	839079607105716224	79	NA	79
1	"C26H32O6"	"[M + H3N + H]+"	"C26H36NO6+"	"Shikimates and Phenylpropanoids"	0.505	"Lignans"	0.222	"Azaphilones"	0.035	"Benzenoids"	0.884	"Benzene and substituted derivatives"	0.612	NA	NA	NA	NA	"Benzene and substituted derivatives"	0.612	"Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Ethers; Organooxygen compounds; Dialkyl ethers; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	458.254	35	0.576	839079749175186560	839079607193796608	839079607193796608	81	NA	81
