row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260424_CVOL_Group_01_11A.mzML Peak area,20260424_CVOL_Group_01_11B.mzML Peak area,20260424_CVOL_Group_01_11C.mzML Peak area,20260424_CVOL_Group_01_11D.mzML Peak area,20260424_CVOL_Group_01_4A.mzML Peak area,20260424_CVOL_Group_01_4B.mzML Peak area,20260424_CVOL_Group_01_4C.mzML Peak area,20260424_CVOL_Group_01_4D.mzML Peak area,20260424_CVOL_Group_01_8A.mzML Peak area,20260424_CVOL_Group_01_8B.mzML Peak area,20260424_CVOL_Group_01_8C.mzML Peak area,20260424_CVOL_Group_01_8D.mzML Peak area,20260424_CVOL_Group_01_QC_01.mzML Peak area,20260424_CVOL_Group_01_QC_02.mzML Peak area,20260424_CVOL_Group_01_QC_03.mzML Peak area,20260424_CVOL_Group_01_QC_04.mzML Peak area,20260424_CVOL_Group_01_QC_05.mzML Peak area,20260424_CVOL_Group_01_QC_06.mzML Peak area,20260424_CVOL_Group_01_WT_A.mzML Peak area,20260424_CVOL_Group_01_WT_B.mzML Peak area,20260424_CVOL_Group_01_WT_C.mzML Peak area,20260424_CVOL_Group_01_WT_D.mzML Peak area,20260424_CVOL_Group_01_blank.mzML Peak area,20260424_CVOL_bk_mapp_01.mzML Peak area,Unnamed: 37
77,236.8334912943625,0.5613319,height,,,,,,,,,,,3720546.0,2713738.8,2678138.2,4841270.5,2495534.0,3569389.0,2928047.0,4145677.2,6724033.0,1763889.6,4447380.5,3794472.0,4275466.5,4850667.0,4849784.0,5050435.0,5221767.0,4839868.5,4586751.0,4021839.5,3501166.0,3256919.2,166777.42,0.0,
78,277.8601612648956,0.5621211,height,,,,,,,,,,,16510630.0,11430735.0,13035899.0,20159396.0,11468430.0,15908043.0,11949294.0,17529932.0,27720826.0,7063172.0,18094704.0,15704642.0,19541486.0,20651988.0,19903286.0,20886384.0,22273782.0,20339918.0,19710548.0,17344664.0,15575318.0,14744005.0,621097.44,0.0,
79,295.8707875492534,0.5625598,height,,,,,,,,,,,5627068.5,3951695.5,4788292.5,6532568.0,4852334.0,6109392.5,4623146.5,6391635.5,8907133.0,2478467.8,6264288.0,5089671.0,6892460.0,7039534.5,6595537.5,6978006.5,7250643.0,6314100.5,7081722.0,5786441.0,5516040.5,5400804.0,231575.19,0.0,
80,254.84414044827537,0.562492,height,,,,,,,,,,,3063229.0,2284325.5,2549894.2,3776205.0,2223338.8,3264330.0,2499163.0,3447372.8,5479530.5,1330303.9,3585377.2,3142488.5,3727146.8,3838500.5,3560621.8,3963752.0,4263307.0,3676220.8,3779600.2,3234688.2,2914692.5,2682833.5,0.0,0.0,
81,318.8865690392367,0.5625555,height,,,,,,,,,,,6158621.0,4044227.5,4860244.0,6853321.5,4320082.0,5811424.0,4322686.5,6491241.0,9507389.0,2491281.5,6383211.0,5286969.0,7301692.0,7314070.5,7075404.0,7197576.5,7667433.0,6730537.0,7407534.0,6287517.0,5846846.5,5527584.5,0.0,0.0,
82,175.11898428664526,0.56262577,height,,,,,,,,,,,757038.8,887143.75,1241319.6,859877.5,7210584.5,6242349.0,7347966.0,6534019.5,6005319.5,338562.72,873320.2,240366.78,3596565.2,3885270.2,3584563.5,3778697.5,3663708.0,3703716.2,3966064.8,4244349.0,4127550.2,3694263.2,0.0,0.0,
83,140.06839129486409,0.5651163,height,,,,,,,,,,,8978825.0,7727419.5,6663690.5,4908527.0,1199263.0,1116100.0,1368695.9,911058.8,5905677.0,12071448.0,4828691.5,5460912.0,6116248.5,6665760.5,6092297.5,5857678.0,5664020.0,5267687.0,9593565.0,9916617.0,10269261.0,8978457.0,0.0,0.0,
84,283.0112179834738,0.5791427,height,,,,,,,,,,,196362.36,168474.75,479514.53,2211501.2,305123.88,1382530.4,812559.7,510125.5,1681138.6,473510.1,1537006.4,2188971.0,854930.6,851363.8,818513.44,931518.25,844237.8,847426.1,340783.7,0.0,169658.38,795772.5,6498297.0,0.0,
85,267.8312956558329,0.5820714,height,,,,,,,,,,,3560923.5,2794689.5,2839028.5,3547358.2,2345442.8,2760022.0,2495112.8,3059230.5,4664437.5,1737907.5,3367287.0,3204020.0,4117858.0,3647786.0,3713030.2,4106247.2,3927964.8,4184104.8,4621579.5,3733224.8,3277561.5,3504153.0,0.0,0.0,
86,310.85468154061664,0.585259,height,,,,,,,,,,,5524268.5,4265759.0,4387230.5,5137606.5,3723585.5,4395328.0,3540757.8,4636312.5,6232386.0,2512106.5,4875237.5,4759627.0,5831895.5,5296374.5,5584924.0,5779272.5,5653372.5,5992920.0,6882703.5,5814872.0,5053615.0,5043260.0,0.0,0.0,
87,308.8577909542381,0.5852605,height,,,,,,,,,,,9059640.0,6711825.0,6957972.5,8552317.0,5894119.5,6847845.5,5746672.0,7520373.0,9991637.0,4028426.0,7916589.5,7498148.5,10015698.0,8726880.0,9268916.0,9747774.0,8924607.0,9870271.0,11400138.0,9418125.0,8307403.5,8278772.5,0.0,0.0,
88,205.06836158596724,0.5857307,height,,,,,,,,,,,1122159.2,1519615.2,2941432.8,6236431.5,2498869.2,7130765.0,5887606.0,2044467.5,2316908.5,6086574.0,4160228.0,9214855.0,3715869.2,3578799.8,3341046.0,3605338.2,3369167.0,3364046.5,1491768.5,346126.1,1134933.0,4934903.5,464758.94,0.0,
89,285.84186902134746,0.58661705,height,,,,,,,,,,,3249115.0,2540462.8,2531540.0,2881824.2,2241200.2,2633909.5,2215476.5,2935021.5,3619157.8,1514228.5,2773878.8,2826860.8,3388045.2,3259238.0,3232113.2,3428600.0,3273378.0,3462309.5,3953732.8,3471511.5,3010645.5,2997109.5,0.0,0.0,
90,131.9299309207917,0.5955864,height,,,,,,,,,,,47274292.0,40928270.0,42863436.0,44443570.0,43521016.0,48445076.0,41602664.0,45179620.0,50134990.0,31236786.0,44268310.0,43014076.0,52564596.0,51548184.0,50370936.0,51301544.0,52499144.0,50983310.0,54756864.0,50721870.0,44978610.0,46229040.0,585150.9,0.0,
91,194.9982817371199,0.5957096,height,,,,,,,,,,,0.0,0.0,0.0,0.0,2727215.8,2652891.8,2736724.5,2472096.5,0.0,0.0,0.0,0.0,740237.06,689361.94,754697.56,739172.8,800547.2,844855.75,0.0,0.0,0.0,0.0,0.0,0.0,
92,133.92690836761352,0.5974634,height,,,,,,,,,,,15710338.0,13531225.0,13943622.0,14799003.0,14329730.0,15799036.0,13804516.0,15344394.0,16962958.0,10247876.0,14457469.0,14182082.0,17288038.0,16987208.0,16767140.0,16857004.0,17368690.0,17136262.0,18400090.0,17001108.0,14838433.0,15379741.0,162135.61,0.0,
93,129.93465978016494,0.59673685,height,,,,,,,,,,,2827867.5,2498400.0,2552089.0,2592613.0,2655046.2,2901739.8,2417417.8,2778979.8,3019533.0,1868138.0,2707857.8,2581463.2,3071856.2,3057498.0,3062091.2,3071153.0,3097793.0,3171292.2,3223409.8,3010986.0,2726146.2,2783795.0,0.0,0.0,
94,174.9534040684318,0.59722,height,,,,,,,,,,,7556284.0,6215240.0,6409110.5,7203192.5,6426800.5,7298246.5,6362556.0,7102278.5,7726867.5,5094831.0,6855796.0,6806112.0,8322078.5,8131361.5,7841593.0,8006971.0,8012390.0,7990958.5,9145802.0,7991205.0,7333991.5,7677247.5,0.0,0.0,
95,172.9564678481517,0.5974668,height,,,,,,,,,,,22651154.0,18660132.0,19949678.0,21482248.0,19311156.0,22235948.0,19349962.0,21588272.0,23197614.0,15047840.0,20480332.0,20239644.0,25082110.0,25075248.0,23723012.0,24279038.0,24499754.0,23800910.0,27236882.0,24559796.0,22138932.0,23103542.0,208725.89,0.0,
96,149.9403986596922,0.6013022,height,,,,,,,,,,,6073569.0,4992370.0,4978105.5,4818862.5,5352706.0,6004338.5,5028485.0,5888298.5,5138638.5,3995894.5,4721848.0,4773296.5,5911000.0,5903217.5,5830296.5,6075296.0,5995908.0,6066760.5,6424692.0,6339811.0,5897877.0,5785168.0,0.0,0.0,
97,300.8259532090117,0.60276407,height,,,,,,,,,,,2269862.8,1788427.2,1750859.1,1572962.0,1681371.9,1899572.1,1660967.9,1928152.2,1269931.9,1278654.1,1364836.5,1534281.8,2328354.2,2257470.5,2056586.5,2216751.0,2266178.8,2240075.8,2561191.2,2667220.5,2240315.2,2472876.8,0.0,0.0,
98,151.93743021058177,0.60344297,height,,,,,,,,,,,2093303.5,1799103.0,1844157.0,1715236.1,1905449.0,1972423.2,1736392.0,2031283.5,1822965.1,1401625.0,1627788.5,1687538.0,2196417.2,2122823.0,2066160.5,2225082.0,2101150.8,2133740.2,2171632.2,2176866.5,1950735.4,2062282.2,0.0,0.0,
99,426.6989219501551,0.60386264,height,,,,,,,,,,,1503382.1,1188840.6,1163078.0,818408.06,1054898.1,1207370.8,978532.1,1179224.1,699607.3,705401.4,671378.0,870708.0,1483720.6,1435419.8,1374978.4,1391166.9,1393771.2,1457200.0,1632961.2,1719905.8,1431079.2,1412263.1,0.0,0.0,
100,298.8290465215356,0.60523,height,,,,,,,,,,,2420619.2,1921019.6,2018085.5,1703000.8,1817733.4,2168470.0,1855374.1,2081350.9,1332921.9,1480279.5,1667473.0,1712280.0,2543122.8,2509952.0,2289053.2,2420034.5,2446885.0,2501264.0,2918370.5,2852312.8,2456307.5,2569614.0,0.0,0.0,
101,255.09759724021603,0.6093179,height,,,,,,,,,,,0.0,339666.9,392182.94,1291362.8,0.0,0.0,0.0,0.0,458732.28,3741275.0,5391889.0,6981870.0,1285289.1,1453439.6,1121711.1,1327559.5,1192096.8,1236851.0,0.0,0.0,0.0,0.0,0.0,0.0,
102,176.1029615614841,0.60665315,height,,,,,,,,,,,5851239.0,6138723.5,5347791.5,6129647.0,0.0,177051.4,133715.17,141519.97,273327.94,4536552.5,5965569.5,7483628.0,2987855.0,3064674.5,2774230.2,2877320.0,2951307.5,2948859.5,398404.5,599420.75,720616.1,445931.38,0.0,0.0,
103,159.076553132034,0.60622615,height,,,,,,,,,,,3655739.0,3830826.5,3269347.5,3821081.0,0.0,124699.33,0.0,0.0,175389.22,2854619.2,3778508.8,4537259.5,1791320.5,1920266.4,1759962.5,1718239.8,1823355.5,1778560.5,273635.72,378095.0,412163.2,259947.27,0.0,0.0,
104,284.8344125399804,0.6088632,height,,,,,,,,,,,1499609.5,1407422.2,1455391.6,1798512.0,1154906.5,1429727.5,1051332.6,1381779.6,1800917.5,1479626.9,1836237.0,1549258.9,1750133.2,1859356.9,1791766.8,1750841.0,1724309.1,1635143.1,1872463.2,1508471.0,1568780.4,1510846.4,0.0,0.0,
105,146.11755977628792,0.60665566,height,,,,,,,,,,,309957.2,340125.3,282200.7,173275.19,0.0,0.0,0.0,0.0,0.0,1653829.2,226274.62,320845.5,304956.44,317040.53,282749.06,275733.16,306923.56,291759.66,0.0,152868.31,135090.17,169920.36,0.0,0.0,
106,272.98232015603446,0.614043,height,,,,,,,,,,,479082.06,435549.75,1289333.5,2990226.0,851718.94,3268189.8,1976778.2,1059505.9,1652737.8,1103532.5,2138438.5,3858358.0,1934377.1,1895921.2,1773817.8,1753656.0,1747218.4,1723447.4,663985.25,190078.25,464608.6,1845007.2,0.0,0.0,
107,175.10775643657425,0.6165733,height,,,,,,,,,,,813247.7,821373.0,721461.5,833511.5,0.0,0.0,0.0,0.0,614630.56,826672.75,1260991.1,1808788.9,583403.06,630356.06,592176.94,580517.56,623459.25,553961.7,214935.56,261513.16,248527.02,267553.47,0.0,0.0,
108,123.05548396255728,0.6511688,height,,,,,,,,,,,613877.6,684812.56,478555.78,1106693.2,504448.62,215293.31,564837.06,159657.19,501364.94,3089936.0,4122613.2,5945278.5,1088377.5,1228932.9,1159610.6,1114151.2,1091833.4,1034659.1,610577.8,682737.56,635354.9,573258.6,0.0,0.0,
109,302.80010315612185,0.61873025,height,,,,,,,,,,,1691237.9,1514006.2,1540753.1,1246727.9,1311134.6,1439796.6,1197056.4,1441494.0,1097931.2,1068003.9,1406722.1,1246836.6,1925195.5,1787993.5,1757924.1,1760248.6,1594346.9,1601169.5,1792973.4,1858417.4,1744151.1,1774986.2,0.0,0.0,
110,144.10187011587948,0.6148141,height,,,,,,,,,,,161109.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134215.31,0.0,0.0,258696.8,235767.05,0.0,219760.83,202253.33,237249.62,0.0,0.0,0.0,2539118.0,0.0,0.0,
111,584.2046535985627,0.62528855,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1654879.1,1686767.2,1916717.8,1787882.1,0.0,0.0,0.0,0.0,437454.47,517024.88,500191.78,415109.78,446698.4,439317.4,0.0,0.0,0.0,0.0,0.0,0.0,
112,196.06387959212088,0.63246113,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079492.2,0.0,155629.48,217341.83,0.0,0.0,127223.84,0.0,0.0,122541.37,0.0,0.0,0.0,0.0,2104083.0,0.0,
113,600.1743029156759,0.6283073,height,,,,,,,,,,,0.0,0.0,0.0,0.0,4242851.5,4711067.0,4872088.0,5003274.0,0.0,0.0,0.0,0.0,1630847.0,1901524.4,1658262.4,1388849.0,1536897.4,1496499.8,0.0,0.0,0.0,0.0,0.0,0.0,
114,134.11757733333894,0.6300645,height,,,,,,,,,,,1374072.5,904712.06,1953956.9,3109416.5,2285908.8,4410022.5,3361544.2,2451646.5,1927676.9,1288151.5,1906728.0,2493541.5,2569071.8,2856363.8,2571235.0,2374217.5,2498374.2,2309069.5,1901682.4,505206.88,1166314.5,1897905.1,528252.94,0.0,
115,241.8837362044034,0.70326114,height,,,,,,,,,,,282685.03,273092.5,292044.38,312194.66,0.0,234388.95,268145.5,309029.88,395820.06,264196.7,343794.9,318200.72,391368.97,328719.38,396185.0,0.0,294626.38,310462.97,323162.3,360413.47,280857.28,297183.7,703701.3,0.0,
116,145.96609559456726,0.6931076,height,,,,,,,,,,,787545.06,705728.0,771566.1,788286.8,689846.7,755823.25,648362.8,632061.0,770239.56,625774.4,842291.44,775791.9,835186.75,831907.94,833362.75,873634.7,751613.56,759777.5,817634.3,768024.4,765272.5,731208.56,1320849.6,553298.7,
117,136.0618424494419,0.64272684,height,,,,,,,,,,,9234732.0,10444220.0,8485498.0,5298175.5,13184940.0,10515511.0,12420902.0,8326450.0,4198251.0,5398555.5,3724167.5,4750314.0,8020569.0,8467839.0,8453426.0,7880742.0,7692856.5,7040149.5,6224786.0,7027188.5,8397352.0,8426172.0,0.0,0.0,
118,284.0989840897536,0.64363736,height,,,,,,,,,,,475450.44,474403.56,472565.62,456374.6,1449454.0,1466345.5,1721873.9,1066167.8,588837.25,478255.1,519832.94,641092.56,619794.6,740496.44,828987.3,662186.1,714765.25,684776.25,323166.47,367866.3,466163.16,441982.25,0.0,0.0,
119,573.2147856348427,0.64602697,height,,,,,,,,,,,0.0,0.0,0.0,0.0,7513632.5,6665986.0,8010970.0,7296968.0,0.0,0.0,0.0,0.0,1951966.2,2376980.8,2369551.8,1846771.2,2137525.8,2132559.8,0.0,0.0,0.0,0.0,0.0,0.0,
120,276.1190540847452,0.647047,height,,,,,,,,,,,240814.97,1531875.1,838184.1,535480.06,988218.7,427825.44,1218344.0,480707.78,664462.94,1810507.2,354290.78,804856.06,780607.9,877010.56,850169.8,654917.4,725270.06,585816.44,312470.2,480494.6,666192.6,563391.7,0.0,0.0,
121,516.6909389401292,0.64706886,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1673594.1,1337442.8,1643822.8,1364682.6,0.0,0.0,0.0,0.0,413568.8,515467.0,454230.4,410137.4,438442.0,458616.0,0.0,0.0,0.0,0.0,0.0,0.0,
122,152.0567430099751,0.6493152,height,,,,,,,,,,,2771188.0,3258599.2,3334116.0,2940161.5,9690369.0,8801953.0,9758404.0,8268119.0,3385551.5,2449823.0,2563155.5,3061402.8,4215685.5,4654127.5,4626648.0,4300282.0,4471960.5,4334950.0,2592268.8,2731097.8,3208658.8,2768671.8,0.0,0.0,
123,254.08836934986348,0.65007675,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1922408.0,2386084.2,2279172.2,1993093.6,0.0,0.0,0.0,0.0,602701.25,647308.44,652986.25,602520.94,620531.5,665460.56,0.0,0.0,0.0,0.0,0.0,0.0,
124,196.082895348489,0.6603766,height,,,,,,,,,,,790791.8,1004450.9,874143.6,519110.56,2591119.5,1974283.8,2219685.8,1584705.5,630577.06,714043.94,496493.28,565945.8,1071579.5,1072909.8,1081011.9,1181553.0,1018290.25,1024492.4,796469.7,878701.06,1009019.94,874247.94,0.0,0.0,
125,302.17100380559896,0.66447055,height,,,,,,,,,,,412192.88,430858.9,417875.72,577293.56,0.0,0.0,0.0,0.0,0.0,5296990.0,1020496.25,967146.94,757897.7,644849.6,735860.94,669395.8,695659.06,753222.7,203689.22,276479.78,262471.03,228037.3,0.0,0.0,
126,130.08640227510574,0.64112407,height,,,,,,,,,,,219315.03,141065.72,305658.12,322207.62,1294793.2,1574239.2,1512882.0,1172329.4,313234.38,0.0,288161.22,409701.4,499187.34,497586.5,468912.38,441442.38,477369.5,492951.66,0.0,0.0,0.0,214791.78,0.0,0.0,
127,298.09676031956525,0.67603606,height,,,,,,,,,,,775374.25,2683916.0,2310177.8,1936572.4,250514.58,190594.08,226597.9,164061.17,2417683.5,1930966.4,1392112.4,2128655.0,1593228.9,1528513.0,1580246.5,1426964.1,1572568.6,1561788.6,1685308.6,1643680.6,2259248.5,1830210.9,0.0,0.0,
128,174.1600783794766,0.6687491,height,,,,,,,,,,,1897117.8,884633.0,1028641.06,1844258.0,0.0,0.0,0.0,0.0,6586685.0,672664.1,1688242.9,1335098.1,1004969.0,958590.0,900207.1,812064.1,1038798.8,1043956.06,1250623.5,1239895.4,1275923.5,954571.9,0.0,0.0,
129,123.05548748671777,0.6697561,height,,,,,,,,,,,589841.94,667084.1,660552.7,663237.4,492247.0,495528.56,493831.94,421749.22,597869.7,3518519.5,4059700.8,5862071.5,1067341.1,1174819.1,1126608.9,1158990.2,1117024.6,1089492.9,582756.25,650956.4,621360.25,544102.56,0.0,0.0,
130,294.86289659940763,0.6374247,height,,,,,,,,,,,1939483.8,1552521.8,1536136.1,2370692.2,1515568.6,1589533.9,1394881.8,1686340.1,0.0,1265335.1,2277742.8,2470887.8,2478905.2,2231735.0,2217660.5,2430244.2,2155111.2,2090485.2,2049210.6,1767935.2,1955565.5,1654271.4,0.0,0.0,
131,155.00282984905377,0.6775978,height,,,,,,,,,,,1253415.5,1193214.9,1158435.5,1621513.2,1287818.5,1411459.4,1426044.1,1248836.6,1585096.8,1442072.2,1474958.4,1359221.5,1757096.8,1679631.0,1480746.2,1466608.9,1473347.0,1370086.4,1438940.1,932403.75,1377255.6,1348677.9,3584904.5,253101.69,
132,188.17579597158175,0.67348456,height,,,,,,,,,,,1789977.2,880095.0,1049926.1,1905140.1,0.0,0.0,0.0,0.0,4645559.5,738338.2,2036952.0,1362609.8,1017573.6,941350.4,977683.06,895384.4,1006002.4,1130442.0,1080062.4,1079765.5,1092250.1,810644.1,0.0,0.0,
133,174.14893178576193,0.6841622,height,,,,,,,,,,,5031492.5,3935814.8,7951206.0,10909511.0,8892626.0,11763401.0,9381631.0,6034361.0,7936241.0,7452888.0,5954695.0,6946063.5,7014423.0,8195709.5,7603240.5,7851826.0,8136671.5,7378852.5,6015054.5,1944711.4,3844547.8,7465974.0,3408122.8,0.0,
134,192.15951805516124,0.684631,height,,,,,,,,,,,64348240.0,51784720.0,88838460.0,127371170.0,111080580.0,136801120.0,114608610.0,79132344.0,95585144.0,94091120.0,75474070.0,86388080.0,89408920.0,104134240.0,94817510.0,93428104.0,101244900.0,93696000.0,72237624.0,24905546.0,51109444.0,91768920.0,43061532.0,0.0,
135,214.14142558880508,0.68559194,height,,,,,,,,,,,1359786.2,1348565.0,1987948.2,2519769.5,3238829.0,3605955.8,3981366.0,2507646.0,1574971.0,2227256.0,1605140.4,2167182.8,1722335.1,1801547.9,1890361.9,1725712.4,1994507.1,1967633.5,1288229.8,580679.94,1092187.1,1627797.9,195470.69,0.0,
136,220.03926873105848,0.6928432,height,,,,,,,,,,,477988.97,432069.75,520169.47,481595.38,411102.88,480006.75,506076.16,456683.1,534685.4,414538.5,569112.8,589619.5,506406.22,567082.25,585397.5,535176.1,519647.12,474822.0,517153.34,430414.66,507045.25,525857.1,1276355.5,353880.94,
137,137.0458638959713,0.69401234,height,,,,,,,,,,,6934395.0,8885641.0,9298694.0,9956507.0,8209971.5,6632518.0,7896279.5,5751197.5,11310856.0,12269688.0,6250159.0,9167892.0,7029547.0,7837193.0,7310485.5,7731642.5,8365056.0,7574202.5,3493245.8,4318466.0,4677394.0,5515524.5,0.0,0.0,
138,199.01305585572152,0.7029989,height,,,,,,,,,,,499289.9,430154.66,394241.88,463073.72,425822.7,433453.22,431583.0,410736.38,480484.4,460577.28,467995.75,470578.97,478936.7,466085.47,486756.47,502667.75,0.0,0.0,483794.38,440436.8,441460.34,420730.03,836268.75,316442.6,
139,308.09092063353484,0.6991576,height,,,,,,,,,,,0.0,903834.1,300239.06,0.0,280979.6,0.0,434372.53,0.0,170570.86,1392634.6,0.0,304716.53,362398.84,318915.06,318753.62,295115.12,275055.3,180114.4,0.0,117217.07,155300.95,143684.95,0.0,0.0,
140,142.95553321043838,0.6615764,height,,,,,,,,,,,205736.58,155248.11,0.0,235056.88,173994.2,182633.92,145088.22,179027.47,321246.7,133267.3,178320.38,214152.16,224397.12,258336.33,220009.72,237619.94,225756.3,206063.48,188429.75,151845.33,182933.86,163270.17,497877.75,0.0,
141,129.13879023645785,0.69215286,height,,,,,,,,,,,1569242.9,1669896.2,1425453.2,1610248.4,188687.92,201199.75,185437.95,192178.56,2953070.2,1008209.3,1384246.5,1521074.5,1154751.0,1291781.4,1257123.1,1228067.0,1302361.1,1366364.4,1540464.5,1677764.4,1649318.5,1437537.5,0.0,0.0,
142,146.16517015465985,0.6975984,height,,,,,,,,,,,8249688.5,9095189.0,7284424.5,7744971.5,1333451.5,1577343.0,1396050.4,1433502.8,15805055.0,5830948.5,7481814.5,7276435.5,6720965.5,6898728.0,6982173.5,7040910.5,7068339.5,7422854.0,7719227.5,8798057.0,9074608.0,8295455.0,0.0,0.0,
143,143.1541179642933,0.703361,height,,,,,,,,,,,1882698.5,2027737.2,1986936.6,2212725.8,169873.94,174875.25,161931.72,180248.5,2190287.5,1901570.8,2142346.2,2420818.2,1577020.2,1725161.4,1602259.4,1567371.4,1665655.5,1684021.2,1663263.2,1694688.6,1765915.8,1621019.2,0.0,0.0,
144,126.1279087679724,0.70580137,height,,,,,,,,,,,5965073.0,6517380.5,6460946.0,6807924.5,807520.94,721104.44,735490.94,735775.7,6806207.5,6456889.0,6387429.0,7100728.5,5513534.5,5468020.5,5411195.5,5374456.5,5523054.5,5886731.5,5161189.5,5928815.5,5391490.5,5333987.5,0.0,0.0,
145,161.18401877514296,0.7127856,height,,,,,,,,,,,2065862.8,2103562.5,1969257.0,2152890.0,302089.12,316374.47,283701.97,337427.2,1940159.0,2232317.5,2036800.1,2224146.8,1919425.6,1878809.8,2003724.2,2022447.4,1900860.5,2115831.2,1738838.0,1912215.9,1832970.9,1835457.6,0.0,0.0,
146,160.18077410134995,0.7107099,height,,,,,,,,,,,23495376.0,24051882.0,22615098.0,24399950.0,3569081.0,3654643.5,3133994.0,3858533.0,23439150.0,25030026.0,23731606.0,26085214.0,22196524.0,21943388.0,22989226.0,23387778.0,21419702.0,24117094.0,19823016.0,21531200.0,21410308.0,21777196.0,0.0,0.0,
147,161.1783385393192,0.7125353,height,,,,,,,,,,,265451.66,266870.2,250798.55,300801.3,0.0,0.0,0.0,0.0,267794.88,301383.53,289266.6,303352.62,240155.95,253041.67,237778.19,248660.31,241262.77,289766.8,233714.52,247688.2,243258.78,259647.62,0.0,0.0,
148,246.86227027234276,0.7080548,height,,,,,,,,,,,1845895.9,1231193.0,1080020.1,1594061.9,1128366.0,1475909.1,1238463.2,1221664.5,0.0,887427.2,1648278.2,1385416.5,1957666.2,2104316.5,1935823.6,1910030.8,1726262.8,2079259.0,1634239.2,1313421.4,1378328.5,1498164.8,2479988.8,0.0,
149,287.8887940623952,0.70715886,height,,,,,,,,,,,2065368.2,1306451.9,1192451.2,1748142.6,1262991.1,1672862.2,1160260.5,1479515.2,3739099.5,884518.5,1523893.5,1562714.8,2079710.4,2270503.5,2215019.2,2183076.0,1876832.8,2402659.0,1857692.0,1499891.4,1688352.6,1672004.1,3213360.2,0.0,
150,150.05837693508565,0.7180858,height,,,,,,,,,,,1483559.6,1785104.4,1621969.6,1426737.9,4795752.5,4208092.0,4714553.5,3968676.2,1178668.0,2303825.0,1662775.2,1971767.5,2465279.8,2592550.2,2492063.8,2644718.8,2313490.5,2339281.5,1140164.0,1206008.6,1261441.2,1330605.1,0.0,0.0,
151,133.031878507145,0.71817213,height,,,,,,,,,,,372177.03,455321.44,425309.4,354848.0,1233988.5,1090008.1,1210347.4,989529.75,304445.72,656397.4,0.0,480886.03,601031.94,670963.5,676699.1,656571.1,592032.5,561742.1,285070.0,295094.53,334988.84,374775.75,0.0,0.0,
152,214.04002393771248,0.73111206,height,,,,,,,,,,,306844.3,284997.53,277993.3,307674.16,290585.44,306590.0,314799.4,287216.94,303838.53,271687.2,327645.5,337554.5,318785.6,313075.12,341752.6,357752.8,329870.44,294204.9,360450.56,314263.75,316006.75,292166.16,438469.34,257030.39,
153,193.0680555403309,0.7522397,height,,,,,,,,,,,232383.6,555420.8,485139.25,412751.75,700155.2,842799.4,870843.44,515139.97,429959.38,679469.5,380838.94,640760.4,511543.56,530256.4,517860.1,485612.8,604048.3,599870.4,0.0,288428.16,306132.12,302403.5,0.0,0.0,
154,318.94352502713554,0.72210354,height,,,,,,,,,,,837097.44,667768.56,684243.75,807389.06,665729.4,760895.56,689313.56,665880.94,1047072.75,510937.62,852532.8,738639.2,918035.7,959653.0,940122.06,956229.6,858813.1,831236.06,903306.25,736362.8,741759.25,793549.8,2086556.9,0.0,
155,153.04074378992448,0.7298483,height,,,,,,,,,,,1180116.2,1872091.4,1719808.8,2049552.1,378240.97,316584.75,329311.66,273713.8,2883713.5,3054204.2,2003037.5,3126665.0,1509465.8,1620814.2,1583980.9,1615932.5,1606918.0,1648909.5,905704.1,1182020.6,1251308.6,1579672.0,0.0,0.0,
156,160.17305581031354,0.72833645,height,,,,,,,,,,,0.0,185947.53,172973.3,175137.81,0.0,0.0,0.0,0.0,168646.02,198880.2,164350.53,191169.44,0.0,176834.06,170713.19,173003.55,147521.8,178264.9,146006.9,153706.45,162517.05,161407.27,0.0,0.0,
157,264.87289545203726,0.7190605,height,,,,,,,,,,,1075226.5,821636.06,727148.7,928480.2,757695.25,937980.25,753875.6,838106.0,1729793.4,556356.9,919514.25,948234.44,1168615.2,1280172.0,1214076.6,1187238.5,1108254.4,1274947.9,1041223.4,950452.75,936058.06,1032718.06,2343159.0,0.0,
158,174.196501437544,0.7370028,height,,,,,,,,,,,477618.9,547698.4,609354.0,646766.4,209928.47,157943.2,164212.47,168858.08,435153.4,776214.8,679046.25,791651.6,568092.1,566340.3,575789.06,553108.0,526062.8,577631.25,418786.62,442829.5,433425.03,436321.16,0.0,0.0,
159,145.96610541677506,0.7292202,height,,,,,,,,,,,766776.94,740117.25,738921.7,788286.8,705535.1,763022.3,776285.56,750720.3,787770.1,752262.6,886923.1,716109.3,835186.75,831907.94,833362.75,864194.3,755845.8,759777.5,826125.06,758000.25,765272.5,793925.2,1158413.4,553298.7,
